"","Nr","Code","Name","Group","Source","Timespan","n","decimals","pr_tied","pr_NAs","rt_tied","rt_NAs","pr_unique","pr_ties","rt_unique","rt_ties","pr_avg_tie_length","pr_max_tie_length","rt_avg_tie_length","rt_max_tie_length"
"1196","132","DTE.DE","Deutsche Telekom AG","Technologies","_IN.csv","2010-01-01 to 2021-07-15","2921","3","1831","0","99","0","1752","662","2851","29","1.66723744292237","12","1.02455278849526","42"
"1197","132","DTE.DE","Deutsche Telekom AG","Technologies","_IN.csv","2000-01-01 to 2009-12-31","181","2","104","0","10","0","120","43","173","2","1.50833333333333","4","1.04624277456647","8"
"1198","132","DTE.DE","Deutsche Telekom AG","Technologies","_EI.csv","1950-01-01 to 2021-07-15","5063","3","3974","0","304","0","2172","1083","4865","106","2.33103130755064","16","1.04069886947585","92"
"1199","132","DTE.DE","Deutsche Telekom AG","Technologies","_EI.csv","2010-01-01 to 2021-07-15","2924","3","1791","0","81","0","1789","656","2866","23","1.63443264393516","12","1.02023726448011","37"
"1200","132","DTE.DE","Deutsche Telekom AG","Technologies","_EI.csv","2000-01-01 to 2009-12-31","2139","3","1728","0","159","0","925","514","2033","53","2.31243243243243","10","1.05213969503197","55"
"1201","133","VZ","Verizon Communications","Technologies","_YF.csv","1950-01-01 to 2021-07-15","9489","6","6957","0","1298","0","4466","1934","8616","425","2.12472010747873","21","1.10132311977716","351"
"1202","133","VZ","Verizon Communications","Technologies","_YF.csv","2010-01-01 to 2021-07-15","2902","5","1866","0","59","0","1746","710","2861","18","1.66208476517755","9","1.01433065361762","25"
"1203","133","VZ","Verizon Communications","Technologies","_YF.csv","2000-01-01 to 2009-12-31","2515","5","1225","0","40","0","1785","495","2480","5","1.40896358543417","6","1.01411290322581","32"
"1204","133","VZ","Verizon Communications","Technologies","_YF.csv","1990-01-01 to 1999-12-31","2528","5","2243","0","738","0","685","400","2041","251","3.69051094890511","18","1.23860852523273","175"
"1205","133","VZ","Verizon Communications","Technologies","_YF.csv","1980-01-01 to 1989-12-31","1544","6","1326","0","384","0","521","303","1282","122","2.96353166986564","17","1.20436817472699","119"
"1206","133","VZ","Verizon Communications","Technologies","_IN.csv","1950-01-01 to 2021-07-15","9488","2","8261","0","1547","0","3327","2100","8483","542","2.85181845506462","21","1.11847223859484","351"
"1207","133","VZ","Verizon Communications","Technologies","_IN.csv","2010-01-01 to 2021-07-15","2903","2","1885","0","66","0","1736","718","2858","21","1.67223502304147","9","1.01574527641707","26"
"1208","133","VZ","Verizon Communications","Technologies","_IN.csv","2000-01-01 to 2009-12-31","2516","2","1777","0","58","0","1382","643","2471","13","1.8205499276411","7","1.01821125050587","34"
"1209","133","VZ","Verizon Communications","Technologies","_IN.csv","1990-01-01 to 1999-12-31","2527","2","2245","0","748","0","683","401","2035","256","3.69985358711567","18","1.24176904176904","176"
"1210","133","VZ","Verizon Communications","Technologies","_IN.csv","1980-01-01 to 1989-12-31","1542","2","1327","0","384","0","520","305","1282","124","2.96538461538462","17","1.20280811232449","115"
"1211","133","VZ","Verizon Communications","Technologies","_EI.csv","1950-01-01 to 2021-07-15","5023","5","2927","0","90","0","3242","1146","4954","21","1.54935225169648","9","1.01392813887767","50"
"1212","133","VZ","Verizon Communications","Technologies","_EI.csv","2010-01-01 to 2021-07-15","2903","5","1860","0","64","0","1752","709","2859","20","1.65696347031963","9","1.01538999650227","26"
"1213","133","VZ","Verizon Communications","Technologies","_EI.csv","2000-01-01 to 2009-12-31","2120","5","991","0","26","0","1536","407","2096","2","1.38020833333333","6","1.01145038167939","24"
"1214","134","FB","Facebook Inc.","Technologies","_YF.csv","1950-01-01 to 2021-07-15","2303","2","250","0","11","0","2175","122","2293","1","1.05885057471264","3","1.00436109899695","11"
"1215","134","FB","Facebook Inc.","Technologies","_YF.csv","2010-01-01 to 2021-07-15","2303","2","250","0","11","0","2175","122","2293","1","1.05885057471264","3","1.00436109899695","11"
"1216","134","FB","Facebook Inc.","Technologies","_IN.csv","1950-01-01 to 2021-07-15","2305","2","249","0","15","0","2178","122","2293","3","1.05831037649219","3","1.00523331879634","11"
"1217","134","FB","Facebook Inc.","Technologies","_IN.csv","2010-01-01 to 2021-07-15","2305","2","249","0","15","0","2178","122","2293","3","1.05831037649219","3","1.00523331879634","11"
"1218","134","FB","Facebook Inc.","Technologies","_EI.csv","1950-01-01 to 2021-07-15","2304","4","215","0","11","0","2194","105","2295","2","1.05013673655424","3","1.00392156862745","9"
"1219","134","FB","Facebook Inc.","Technologies","_EI.csv","2010-01-01 to 2021-07-15","2304","4","215","0","11","0","2194","105","2295","2","1.05013673655424","3","1.00392156862745","9"
"1220","135","GOOG","Alphabet Inc.","Technologies","_YF.csv","1950-01-01 to 2021-07-15","4255","5","153","0","2","0","4177","75","4254","1","1.01867368925066","3","1.00023507287259","2"
"1221","135","GOOG","Alphabet Inc.","Technologies","_YF.csv","2010-01-01 to 2021-07-15","2902","4","58","0","0","0","2872","28","2902","0","1.01044568245125","3","1","1"
"1222","135","GOOG","Alphabet Inc.","Technologies","_YF.csv","2000-01-01 to 2009-12-31","1353","5","61","0","2","0","1322","30","1352","1","1.02344931921331","3","1.00073964497041","2"
"1223","135","GOOG","Alphabet Inc.","Technologies","_IN.csv","1950-01-01 to 2021-07-15","1839","1","345","0","8","0","1654","160","1832","1","1.11185006045949","6","1.00382096069869","8"
"1224","135","GOOG","Alphabet Inc.","Technologies","_IN.csv","2010-01-01 to 2021-07-15","1839","1","345","0","8","0","1654","160","1832","1","1.11185006045949","6","1.00382096069869","8"
"1225","135","GOOG","Alphabet Inc.","Technologies","_EI.csv","1950-01-01 to 2021-07-15","4256","6","153","0","3","0","4178","75","4254","1","1.01866921972236","3","1.00047014574518","3"
"1226","135","GOOG","Alphabet Inc.","Technologies","_EI.csv","2010-01-01 to 2021-07-15","2903","4","60","0","2","0","2872","29","2902","1","1.0107938718663","3","1.00034458993797","2"
"1227","135","GOOG","Alphabet Inc.","Technologies","_EI.csv","2000-01-01 to 2009-12-31","1353","6","61","0","0","0","1322","30","1353","0","1.02344931921331","3","1","1"
"1228","136","SIE.DE","Siemens AG","Industrials","_YF.csv","1950-01-01 to 2021-07-15","6326","5","3004","0","200","0","4578","1256","6132","6","1.38182612494539","9","1.03163731245923","190"
"1229","136","SIE.DE","Siemens AG","Industrials","_YF.csv","2010-01-01 to 2021-07-15","2925","5","1235","0","29","0","2234","544","2899","3","1.30931065353626","6","1.00896860986547","25"
"1230","136","SIE.DE","Siemens AG","Industrials","_YF.csv","2000-01-01 to 2009-12-31","2580","5","1064","0","93","0","1953","437","2490","3","1.321044546851","8","1.03614457831325","89"
"1231","136","SIE.DE","Siemens AG","Industrials","_YF.csv","1990-01-01 to 1999-12-31","821","5","344","0","76","0","621","144","746","1","1.32206119162641","6","1.10053619302949","76"
"1232","136","SIE.DE","Siemens AG","Industrials","_IN.csv","1950-01-01 to 2021-07-15","3148","2","1371","0","35","0","2372","595","3121","8","1.32715008431703","7","1.00865107337392","21"
"1233","136","SIE.DE","Siemens AG","Industrials","_IN.csv","2010-01-01 to 2021-07-15","2921","2","1336","0","31","0","2163","578","2896","6","1.35043920480814","7","1.00863259668508","21"
"1234","136","SIE.DE","Siemens AG","Industrials","_IN.csv","2000-01-01 to 2009-12-31","227","2","12","0","0","0","221","6","227","0","1.02714932126697","2","1","1"
"1235","136","SIE.DE","Siemens AG","Industrials","_EI.csv","1950-01-01 to 2021-07-15","5063","5","2355","0","42","0","3718","1010","5026","5","1.3617536309844","7","1.00736171906088","34"
"1236","136","SIE.DE","Siemens AG","Industrials","_EI.csv","2010-01-01 to 2021-07-15","2924","5","1188","0","24","0","2266","530","2903","3","1.29037952338923","6","1.00723389596969","20"
"1237","136","SIE.DE","Siemens AG","Industrials","_EI.csv","2000-01-01 to 2009-12-31","2139","5","860","0","18","0","1645","366","2124","3","1.30030395136778","6","1.00706214689266","14"
"1238","137","TKA.DE","Thyssenkrupp AG","Industrials","_YF.csv","1950-01-01 to 2021-07-15","5706","5","3880","0","245","0","3128","1302","5513","52","1.82416879795396","14","1.03500816252494","140"
"1239","137","TKA.DE","Thyssenkrupp AG","Industrials","_YF.csv","2010-01-01 to 2021-07-15","2925","5","1429","0","25","0","2111","615","2903","3","1.38559924206537","5","1.00757836720634","21"
"1240","137","TKA.DE","Thyssenkrupp AG","Industrials","_YF.csv","2000-01-01 to 2009-12-31","2580","2","1605","0","162","0","1495","520","2449","31","1.7257525083612","13","1.05349122090649","100"
"1241","137","TKA.DE","Thyssenkrupp AG","Industrials","_YF.csv","1990-01-01 to 1999-12-31","201","2","101","0","21","0","145","45","182","2","1.38620689655172","5","1.1043956043956","19"
"1242","137","TKA.DE","Thyssenkrupp AG","Industrials","_IN.csv","1950-01-01 to 2021-07-15","3102","3","1705","0","60","0","2078","681","3062","20","1.49278152069297","7","1.01306335728282","22"
"1243","137","TKA.DE","Thyssenkrupp AG","Industrials","_IN.csv","2010-01-01 to 2021-07-15","2921","3","1513","0","55","0","2029","621","2884","18","1.43962543124692","7","1.0128294036061","21"
"1244","137","TKA.DE","Thyssenkrupp AG","Industrials","_IN.csv","2000-01-01 to 2009-12-31","181","2","43","0","2","0","159","21","180","1","1.13836477987421","3","1.00555555555556","2"
"1245","137","TKA.DE","Thyssenkrupp AG","Industrials","_EI.csv","1950-01-01 to 2021-07-15","5063","3","3207","0","156","0","3032","1176","4967","60","1.66985488126649","9","1.0193275619086","35"
"1246","137","TKA.DE","Thyssenkrupp AG","Industrials","_EI.csv","2010-01-01 to 2021-07-15","2924","3","1430","0","34","0","2112","618","2899","9","1.3844696969697","5","1.00862366333218","18"
"1247","137","TKA.DE","Thyssenkrupp AG","Industrials","_EI.csv","2000-01-01 to 2009-12-31","2139","2","1195","0","75","0","1379","435","2093","29","1.55112400290065","8","1.02197802197802","17"
"1248","138","CNI","Canadian National Railway Co.","Industrials","_YF.csv","1950-01-01 to 2021-07-15","6198","6","2462","0","198","0","4695","959","6052","52","1.32012779552716","12","1.02412425644415","95"
"1249","138","CNI","Canadian National Railway Co.","Industrials","_YF.csv","2010-01-01 to 2021-07-15","2902","3","765","0","25","0","2498","361","2881","4","1.16172938350681","4","1.00728913571677","19"
"1250","138","CNI","Canadian National Railway Co.","Industrials","_YF.csv","2000-01-01 to 2009-12-31","2515","6","963","0","58","0","1957","405","2471","14","1.28513030148186","7","1.01780655605018","32"
"1251","138","CNI","Canadian National Railway Co.","Industrials","_YF.csv","1990-01-01 to 1999-12-31","781","6","630","0","97","0","358","207","711","27","2.18156424581006","8","1.09845288326301","44"
"1252","138","CNI","Canadian National Railway Co.","Industrials","_IN.csv","1950-01-01 to 2021-07-15","1470","2","298","0","9","0","1314","142","1463","2","1.11872146118721","4","1.00478468899522","7"
"1253","138","CNI","Canadian National Railway Co.","Industrials","_IN.csv","2010-01-01 to 2021-07-15","1470","2","298","0","9","0","1314","142","1463","2","1.11872146118721","4","1.00478468899522","7"
"1254","138","CNI","Canadian National Railway Co.","Industrials","_EI.csv","1950-01-01 to 2021-07-15","5023","6","1459","0","59","0","4236","672","4976","12","1.18578847969783","5","1.00944533762058","37"
"1255","138","CNI","Canadian National Railway Co.","Industrials","_EI.csv","2010-01-01 to 2021-07-15","2903","3","765","0","30","0","2499","361","2879","6","1.16166466586635","4","1.00833622785689","20"
"1256","138","CNI","Canadian National Railway Co.","Industrials","_EI.csv","2000-01-01 to 2009-12-31","2120","6","667","0","27","0","1755","302","2099","6","1.20797720797721","5","1.01000476417342","17"
"1257","139","UNP","Union Pacific","Industrials","_YF.csv","1950-01-01 to 2021-07-15","10473","6","6377","0","1636","0","5571","1475","9405","568","1.87991383952612","25","1.11355661881978","375"
"1258","139","UNP","Union Pacific","Industrials","_YF.csv","2010-01-01 to 2021-07-15","2902","3","402","0","9","0","2698","198","2894","1","1.07561156412157","3","1.00276434001382","9"
"1259","139","UNP","Union Pacific","Industrials","_YF.csv","2000-01-01 to 2009-12-31","2515","6","979","0","36","0","1944","408","2488","9","1.29372427983539","9","1.01085209003215","20"
"1260","139","UNP","Union Pacific","Industrials","_YF.csv","1990-01-01 to 1999-12-31","2528","6","2271","0","535","0","791","534","2173","180","3.19595448798989","16","1.16336861481822","154"
"1261","139","UNP","Union Pacific","Industrials","_YF.csv","1980-01-01 to 1989-12-31","2528","6","2457","0","783","0","442","371","2012","267","5.71945701357466","25","1.25646123260437","192"
"1262","139","UNP","Union Pacific","Industrials","_IN.csv","1950-01-01 to 2021-07-15","10420","2","7439","0","2377","0","4389","1408","8905","862","2.37411711095922","30","1.17012914093206","405"
"1263","139","UNP","Union Pacific","Industrials","_IN.csv","2010-01-01 to 2021-07-15","2903","2","538","0","20","0","2624","259","2886","3","1.1063262195122","5","1.00589050589051","16"
"1264","139","UNP","Union Pacific","Industrials","_IN.csv","2000-01-01 to 2009-12-31","2515","2","1735","0","162","0","1340","560","2408","55","1.87686567164179","12","1.04443521594684","52"
"1265","139","UNP","Union Pacific","Industrials","_IN.csv","1990-01-01 to 1999-12-31","2528","2","2396","0","660","0","566","434","2105","237","4.46643109540636","20","1.20095011876485","153"
"1266","139","UNP","Union Pacific","Industrials","_IN.csv","1980-01-01 to 1989-12-31","2474","2","2414","0","836","0","424","364","1926","288","5.83490566037736","23","1.28452751817238","184"
"1267","139","UNP","Union Pacific","Industrials","_EI.csv","1950-01-01 to 2021-07-15","5023","5","1152","0","35","0","4391","520","4994","6","1.14393076747893","9","1.00580696836203","25"
"1268","139","UNP","Union Pacific","Industrials","_EI.csv","2010-01-01 to 2021-07-15","2903","4","400","0","12","0","2700","197","2893","2","1.07518518518519","3","1.0034566194262","10"
"1269","139","UNP","Union Pacific","Industrials","_EI.csv","2000-01-01 to 2009-12-31","2120","5","719","0","17","0","1709","308","2105","2","1.24049151550614","9","1.00712589073634","15"
"1270","140","EAF","GrafTech international Ltd.","Industrials","_YF.csv","1950-01-01 to 2021-07-15","815","2","443","0","20","0","555","183","801","6","1.46846846846847","6","1.01747815230961","10"
"1271","140","EAF","GrafTech international Ltd.","Industrials","_YF.csv","2010-01-01 to 2021-07-15","815","2","443","0","20","0","555","183","801","6","1.46846846846847","6","1.01747815230961","10"
"1272","140","EAF","GrafTech international Ltd.","Industrials","_IN.csv","1950-01-01 to 2021-07-15","815","2","443","0","24","0","554","182","799","8","1.47111913357401","6","1.02002503128911","10"
"1273","140","EAF","GrafTech international Ltd.","Industrials","_IN.csv","2010-01-01 to 2021-07-15","815","2","443","0","24","0","554","182","799","8","1.47111913357401","6","1.02002503128911","10"
"1274","140","EAF","GrafTech international Ltd.","Industrials","_EI.csv","1950-01-01 to 2021-07-15","816","5","437","0","24","0","559","180","800","8","1.45974955277281","6","1.02","10"
"1275","140","EAF","GrafTech international Ltd.","Industrials","_EI.csv","2010-01-01 to 2021-07-15","816","5","437","0","24","0","559","180","800","8","1.45974955277281","6","1.02","10"
"1276","141","CrudeOil_WTI_F","Crude Oil (NYMEX)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","9706","2","6679","0","393","0","5211","2184","9453","140","1.86259834964498","15","1.02676399026764","111"
"1277","141","CrudeOil_WTI_F","Crude Oil (NYMEX)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","2997","2","990","0","22","0","2464","457","2982","7","1.21631493506494","6","1.00503018108652","10"
"1278","141","CrudeOil_WTI_F","Crude Oil (NYMEX)","Commod.","_IN.csv","2000-01-01 to 2009-12-31","2502","2","900","0","12","0","2003","401","2492","2","1.2491263105342","6","1.00401284109149","10"
"1279","141","CrudeOil_WTI_F","Crude Oil (NYMEX)","Commod.","_IN.csv","1990-01-01 to 1999-12-31","2512","2","1975","0","104","0","1139","602","2442","34","2.2054433713784","10","1.02866502866503","38"
"1280","141","CrudeOil_WTI_F","Crude Oil (NYMEX)","Commod.","_IN.csv","1980-01-01 to 1989-12-31","1695","2","1108","0","85","0","1012","425","1627","17","1.67490118577075","8","1.04179471419791","53"
"1281","142","Brent_Oil_F","Brent Oil (ICE EU)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","8439","2","5334","0","297","0","4979","1874","8248","106","1.69491865836513","11","1.02315712900097","83"
"1282","142","Brent_Oil_F","Brent Oil (ICE EU)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","2979","2","1033","0","18","0","2420","474","2966","5","1.23099173553719","5","1.0043830074174","10"
"1283","142","Brent_Oil_F","Brent Oil (ICE EU)","Commod.","_IN.csv","2000-01-01 to 2009-12-31","2548","2","919","0","22","0","2029","400","2533","7","1.25579103006407","5","1.00592183181998","10"
"1284","142","Brent_Oil_F","Brent Oil (ICE EU)","Commod.","_IN.csv","1990-01-01 to 1999-12-31","2528","2","2021","0","119","0","1098","591","2442","33","2.3023679417122","10","1.03521703521704","54"
"1285","142","Brent_Oil_F","Brent Oil (ICE EU)","Commod.","_IN.csv","1980-01-01 to 1989-12-31","384","2","181","0","11","0","280","77","375","2","1.37142857142857","5","1.024","9"
"1286","143","Natural_Gas_F","Natural Gas (NYMEX)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","7947","3","5633","0","233","0","4244","1930","7790","76","1.87252591894439","10","1.0201540436457","82"
"1287","143","Natural_Gas_F","Natural Gas (NYMEX)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","2996","3","1858","0","45","0","1854","716","2963","12","1.61596548004315","8","1.01113736078299","23"
"1288","143","Natural_Gas_F","Natural Gas (NYMEX)","Commod.","_IN.csv","2000-01-01 to 2009-12-31","2503","3","691","0","12","0","2138","326","2493","2","1.17072029934518","4","1.00401123144805","10"
"1289","143","Natural_Gas_F","Natural Gas (NYMEX)","Commod.","_IN.csv","1990-01-01 to 1999-12-31","2448","3","1829","0","97","0","1265","646","2376","25","1.93517786561265","7","1.03030303030303","49"
"1290","144","GC_F","Gold (COMEX)","Commod.","_YF.csv","1950-01-01 to 2021-07-15","5315","1","2102","112","283","209","4092","879","5050","18","1.29887585532747","112","1.05247524752475","209"
"1291","144","GC_F","Gold (COMEX)","Commod.","_YF.csv","2010-01-01 to 2021-07-15","2903","1","1135","25","69","50","2263","495","2840","6","1.28281042863456","25","1.02218309859155","50"
"1292","144","GC_F","Gold (COMEX)","Commod.","_YF.csv","2000-01-01 to 2009-12-31","2412","1","951","87","212","159","1838","377","2213","13","1.31229597388466","87","1.08992318120199","159"
"1293","144","GC_F","Gold (COMEX)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","10553","2","7210","0","520","0","5537","2194","10219","186","1.90590572512191","17","1.03268421567668","143"
"1294","144","GC_F","Gold (COMEX)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","3004","2","1092","0","16","0","2397","485","2990","2","1.25323320817689","6","1.00468227424749","14"
"1295","144","GC_F","Gold (COMEX)","Commod.","_IN.csv","2000-01-01 to 2009-12-31","2501","1","1040","0","68","0","1897","436","2451","18","1.31839746968898","6","1.02039983680131","34"
"1296","144","GC_F","Gold (COMEX)","Commod.","_IN.csv","1990-01-01 to 1999-12-31","2523","1","2104","0","194","0","1034","615","2391","62","2.44003868471954","13","1.05520702634881","70"
"1297","144","GC_F","Gold (COMEX)","Commod.","_IN.csv","1980-01-01 to 1989-12-31","2522","1","1624","0","59","0","1543","645","2481","18","1.63447828904731","7","1.01652559451834","25"
"1298","144","GC_F","Gold (COMEX)","Commod.","_IN.csv","1970-01-01 to 1979-12-31","3","1","0","0","0","0","3","0","3","0","1","1","1","1"
"1299","145","US_Corn_F","Corn (CBOT)","Commod.","_YF.csv","1950-01-01 to 2021-07-15","2794","2","1673","0","98","0","1760","639","2718","22","1.5875","8","1.02796173657101","56"
"1300","145","US_Corn_F","Corn (CBOT)","Commod.","_YF.csv","2010-01-01 to 2021-07-15","2794","2","1673","0","98","0","1760","639","2718","22","1.5875","8","1.02796173657101","56"
"1301","145","US_Corn_F","Corn (CBOT)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","10730","2","10038","0","3130","0","2109","1417","8817","1217","5.08771929824561","33","1.21696722241125","424"
"1302","145","US_Corn_F","Corn (CBOT)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","3135","2","2438","0","258","0","1322","625","2974","97","2.3714069591528","16","1.05413584398117","60"
"1303","145","US_Corn_F","Corn (CBOT)","Commod.","_IN.csv","2000-01-01 to 2009-12-31","2529","2","2093","0","404","0","940","504","2265","140","2.69042553191489","20","1.11655629139073","115"
"1304","145","US_Corn_F","Corn (CBOT)","Commod.","_IN.csv","1990-01-01 to 1999-12-31","2532","2","2314","0","521","0","658","440","2196","185","3.84802431610942","19","1.15300546448087","140"
"1305","145","US_Corn_F","Corn (CBOT)","Commod.","_IN.csv","1980-01-01 to 1989-12-31","2531","2","2312","0","418","0","805","586","2262","149","3.14409937888199","17","1.11892130857648","109"
"1306","145","US_Corn_F","Corn (CBOT)","Commod.","_IN.csv","1970-01-01 to 1979-12-31","3","2","0","0","0","0","3","0","3","0","1","1","1","1"
"1307","146","US_Cotton_F","Cotton (ICE US)","Commod.","_YF.csv","1950-01-01 to 2021-07-15","5487","2","3232","121","270","222","3500","1245","5224","7","1.56771428571429","121","1.05034456355283","222"
"1308","146","US_Cotton_F","Cotton (ICE US)","Commod.","_YF.csv","2010-01-01 to 2021-07-15","2903","2","1330","25","66","50","2140","567","2841","4","1.35654205607477","25","1.02182330165435","50"
"1309","146","US_Cotton_F","Cotton (ICE US)","Commod.","_YF.csv","2000-01-01 to 2009-12-31","2584","2","1339","96","204","172","1757","512","2385","5","1.47068867387592","96","1.08343815513627","172"
"1310","146","US_Cotton_F","Cotton (ICE US)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","3025","2","1496","0","60","0","2163","634","2971","6","1.39852057327785","6","1.01817569841804","50"
"1311","146","US_Cotton_F","Cotton (ICE US)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","2959","2","1448","0","59","0","2127","616","2906","6","1.3911612599906","6","1.01823812801101","49"
"1312","146","US_Cotton_F","Cotton (ICE US)","Commod.","_IN.csv","2000-01-01 to 2009-12-31","66","2","10","0","0","0","61","5","66","0","1.08196721311475","2","1","1"
"1313","147","ALU_F","Aluminum (LME)","Commod.","_YF.csv","1950-01-01 to 2021-07-15","1811","2","956","51","530","70","1080","225","1283","2","1.67685185185185","98","1.41153546375682","460"
"1314","147","ALU_F","Aluminum (LME)","Commod.","_YF.csv","2010-01-01 to 2021-07-15","1811","2","956","51","530","70","1080","225","1283","2","1.67685185185185","98","1.41153546375682","460"
"1315","147","ALU_F","Aluminum (LME)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","1153","2","330","0","22","0","976","153","1133","2","1.18135245901639","4","1.01765225066196","20"
"1316","147","ALU_F","Aluminum (LME)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","1153","2","330","0","22","0","976","153","1133","2","1.18135245901639","4","1.01765225066196","20"
"1317","148","HG_F","Copper (COMEX)","Commod.","_YF.csv","1950-01-01 to 2021-07-15","5315","4","3152","107","339","201","3396","1233","5019","43","1.5650765606596","107","1.05897589161187","201"
"1318","148","HG_F","Copper (COMEX)","Commod.","_YF.csv","2010-01-01 to 2021-07-15","2903","4","1458","25","83","50","2066","621","2830","10","1.40513068731849","25","1.02579505300353","50"
"1319","148","HG_F","Copper (COMEX)","Commod.","_YF.csv","2000-01-01 to 2009-12-31","2412","4","1146","82","230","151","1689","423","2204","22","1.42806394316163","82","1.09437386569873","151"
"1320","148","HG_F","Copper (COMEX)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","8319","4","6847","0","1273","0","3210","1738","7539","493","2.59158878504673","18","1.10346199761242","227"
"1321","148","HG_F","Copper (COMEX)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","2947","4","1754","0","58","0","1883","690","2901","12","1.56505576208178","9","1.01585660117201","36"
"1322","148","HG_F","Copper (COMEX)","Commod.","_IN.csv","2000-01-01 to 2009-12-31","2504","3","1683","0","262","0","1364","543","2332","90","1.83577712609971","12","1.073756432247","83"
"1323","148","HG_F","Copper (COMEX)","Commod.","_IN.csv","1990-01-01 to 1999-12-31","2511","3","2352","0","395","0","739","580","2259","143","3.3978349120433","13","1.11155378486056","102"
"1324","148","HG_F","Copper (COMEX)","Commod.","_IN.csv","1980-01-01 to 1989-12-31","357","3","169","0","10","0","264","76","350","3","1.35227272727273","5","1.02","6"
"1325","149","US_Soy_F","Soybeans (CBOT)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","8200","2","5941","0","484","0","4067","1808","7878","162","2.0162281780182","18","1.04087331810104","151"
"1326","149","US_Soy_F","Soybeans (CBOT)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","3142","2","1401","0","60","0","2327","586","3087","5","1.35023635582295","5","1.01781665046971","52"
"1327","149","US_Soy_F","Soybeans (CBOT)","Commod.","_IN.csv","2000-01-01 to 2009-12-31","2521","2","1563","0","116","0","1549","591","2445","40","1.62750161394448","10","1.03108384458078","37"
"1328","149","US_Soy_F","Soybeans (CBOT)","Commod.","_IN.csv","1990-01-01 to 1999-12-31","2537","2","2054","0","161","0","1087","604","2425","49","2.33394664213431","12","1.04618556701031","62"
"1329","150","RB_F","RBOB Gasoline (NYMEX)","Commod.","_YF.csv","1950-01-01 to 2021-07-15","5270","4","1107","105","211","197","4640","477","5062","3","1.13577586206897","105","1.04109047807191","197"
"1330","150","RB_F","RBOB Gasoline (NYMEX)","Commod.","_YF.csv","2010-01-01 to 2021-07-15","2903","4","420","25","53","49","2675","192","2853","3","1.08523364485981","25","1.01752541184718","49"
"1331","150","RB_F","RBOB Gasoline (NYMEX)","Commod.","_YF.csv","2000-01-01 to 2009-12-31","2367","4","369","80","157","148","2135","137","2212","2","1.10866510538642","80","1.07007233273056","148"
"1332","150","RB_F","RBOB Gasoline (NYMEX)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","4325","4","830","0","8","0","3892","397","4319","2","1.11125385405961","4","1.00138921046539","6"
"1333","150","RB_F","RBOB Gasoline (NYMEX)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","3258","4","498","0","5","0","3001","241","3254","1","1.08563812062646","4","1.00122925629994","5"
"1334","150","RB_F","RBOB Gasoline (NYMEX)","Commod.","_IN.csv","2000-01-01 to 2009-12-31","1067","4","59","0","2","0","1036","28","1066","1","1.02992277992278","4","1.00093808630394","2"
"1335","151","US_Wheat_F","Wheat (CBOT)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","8300","2","6943","0","891","0","3033","1676","7745","336","2.73656445763271","16","1.07165913492576","182"
"1336","151","US_Wheat_F","Wheat (CBOT)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","3175","2","1925","0","83","0","1993","743","3109","17","1.59307576517812","7","1.02122869089739","51"
"1337","151","US_Wheat_F","Wheat (CBOT)","Commod.","_IN.csv","2000-01-01 to 2009-12-31","2567","2","1899","0","200","0","1260","592","2436","69","2.03730158730159","14","1.05377668308703","60"
"1338","151","US_Wheat_F","Wheat (CBOT)","Commod.","_IN.csv","1990-01-01 to 1999-12-31","2558","2","2244","0","230","0","931","617","2406","78","2.74758324382385","11","1.06317539484622","71"
"1339","153","Milling_Wheat_F","Milling Wheat (EURONEXT)","Commod.","_IN.csv","1950-01-01 to 2021-07-15","5952","2","5865","0","3180","0","760","673","3618","846","7.83157894736842","59","1.64510779436153","956"
"1340","153","Milling_Wheat_F","Milling Wheat (EURONEXT)","Commod.","_IN.csv","2010-01-01 to 2021-07-15","2953","2","2866","0","902","0","535","448","2385","334","5.5196261682243","22","1.23815513626834","189"
"1341","153","Milling_Wheat_F","Milling Wheat (EURONEXT)","Commod.","_IN.csv","2000-01-01 to 2009-12-31","2555","2","2396","0","1513","0","472","313","1365","323","5.41313559322034","57","1.87179487179487","627"
